"","Cell","Cell_type"
"3275","C_3275","Fasciculata cell"
"3276","C_3276","Fasciculata cell"
"3277","C_3277","Fasciculata cell"
"3278","C_3278","Fasciculata cell"
"3279","C_3279","Fasciculata cell"
"3280","C_3280","Fasciculata cell"
"3281","C_3281","Fasciculata cell"
"3282","C_3282","Fasciculata cell"
"3283","C_3283","Fasciculata cell"
"3284","C_3284","Fasciculata cell"
"3285","C_3285","Fasciculata cell"
"3286","C_3286","Fasciculata cell"
"3287","C_3287","Fasciculata cell"
"3288","C_3288","Fasciculata cell"
"3289","C_3289","Fasciculata cell"
"3290","C_3290","Fasciculata cell"
"3291","C_3291","Fasciculata cell"
"3292","C_3292","Fasciculata cell"
"3293","C_3293","Fasciculata cell"
"3294","C_3294","Fasciculata cell"
"3295","C_3295","Fasciculata cell"
"3296","C_3296","Fasciculata cell"
"3297","C_3297","Fasciculata cell"
"3298","C_3298","Fasciculata cell"
"3299","C_3299","Fasciculata cell"
"3300","C_3300","Fasciculata cell"
"3301","C_3301","Fasciculata cell"
"3302","C_3302","Fasciculata cell"
"3303","C_3303","Fasciculata cell"
"3304","C_3304","Fasciculata cell"
"3305","C_3305","Fasciculata cell"
"3306","C_3306","Fasciculata cell"
"3307","C_3307","Fasciculata cell"
"3308","C_3308","Fasciculata cell"
"3309","C_3309","Fasciculata cell"
"3310","C_3310","Fasciculata cell"
"3311","C_3311","Fasciculata cell"
"3312","C_3312","Fasciculata cell"
"3313","C_3313","Fasciculata cell"
"3314","C_3314","Fasciculata cell"
"3315","C_3315","Fasciculata cell"
"3316","C_3316","Fasciculata cell"
"3317","C_3317","Fasciculata cell"
"3318","C_3318","Fasciculata cell"
"3319","C_3319","Fasciculata cell"
"3320","C_3320","Fasciculata cell"
"3321","C_3321","Fasciculata cell"
"3322","C_3322","Fasciculata cell"
"3323","C_3323","Fasciculata cell"
"3324","C_3324","Fasciculata cell"
"3325","C_3325","Fasciculata cell"
"3326","C_3326","Fasciculata cell"
"3327","C_3327","Fasciculata cell"
"3328","C_3328","Fasciculata cell"
"3329","C_3329","Fasciculata cell"
"3330","C_3330","Fasciculata cell"
"3331","C_3331","Fasciculata cell"
"3332","C_3332","Fasciculata cell"
"3333","C_3333","Fasciculata cell"
"3334","C_3334","Fasciculata cell"
"3335","C_3335","Fasciculata cell"
"3336","C_3336","Fasciculata cell"
"3337","C_3337","Fasciculata cell"
"3338","C_3338","Fasciculata cell"
"3339","C_3339","Fasciculata cell"
"3340","C_3340","Fasciculata cell"
"3341","C_3341","Fasciculata cell"
"3342","C_3342","Fasciculata cell"
"3343","C_3343","Fasciculata cell"
"3344","C_3344","Fasciculata cell"
"3345","C_3345","Fasciculata cell"
"3346","C_3346","Fasciculata cell"
"3347","C_3347","Fasciculata cell"
"3348","C_3348","Fasciculata cell"
"3349","C_3349","Fasciculata cell"
"3350","C_3350","Fasciculata cell"
"3351","C_3351","Fasciculata cell"
"3352","C_3352","Fasciculata cell"
"3353","C_3353","Fasciculata cell"
"3354","C_3354","Fasciculata cell"
"3355","C_3355","Fasciculata cell"
"3356","C_3356","Fasciculata cell"
"3357","C_3357","Fasciculata cell"
"3358","C_3358","Fasciculata cell"
"3359","C_3359","Fasciculata cell"
"3360","C_3360","Fasciculata cell"
"3361","C_3361","Fasciculata cell"
"3362","C_3362","Fasciculata cell"
"3363","C_3363","Fasciculata cell"
"3364","C_3364","Fasciculata cell"
"3365","C_3365","Fasciculata cell"
"3366","C_3366","Fasciculata cell"
"3367","C_3367","Fasciculata cell"
"3368","C_3368","Fasciculata cell"
"3369","C_3369","Fasciculata cell"
"3370","C_3370","Fasciculata cell"
"3371","C_3371","Fasciculata cell"
"3372","C_3372","Fasciculata cell"
"3373","C_3373","Fasciculata cell"
"3374","C_3374","Fasciculata cell"
"3375","C_3375","Fasciculata cell"
"3376","C_3376","Fasciculata cell"
"3377","C_3377","Fasciculata cell"
"3378","C_3378","Fasciculata cell"
"3379","C_3379","Fasciculata cell"
"3380","C_3380","Fasciculata cell"
"3381","C_3381","Fasciculata cell"
"3382","C_3382","Fasciculata cell"
"3383","C_3383","Fasciculata cell"
"3384","C_3384","Fasciculata cell"
"3385","C_3385","Fasciculata cell"
"3386","C_3386","Fasciculata cell"
"3387","C_3387","Fasciculata cell"
"3388","C_3388","Fasciculata cell"
"3389","C_3389","Fasciculata cell"
"3390","C_3390","Fasciculata cell"
"3391","C_3391","Fasciculata cell"
"3392","C_3392","Fasciculata cell"
"3393","C_3393","Fasciculata cell"
"3394","C_3394","Fasciculata cell"
"3395","C_3395","Fasciculata cell"
"3396","C_3396","Fasciculata cell"
"3397","C_3397","Fasciculata cell"
"3398","C_3398","Fasciculata cell"
"3399","C_3399","Fasciculata cell"
"3400","C_3400","Fasciculata cell"
"3401","C_3401","Fasciculata cell"
"3402","C_3402","Fasciculata cell"
"3403","C_3403","Fasciculata cell"
"3404","C_3404","Fasciculata cell"
"3405","C_3405","Fasciculata cell"
"3406","C_3406","Fasciculata cell"
"3407","C_3407","Fasciculata cell"
"3408","C_3408","Fasciculata cell"
"3409","C_3409","Fasciculata cell"
"3410","C_3410","Fasciculata cell"
"3411","C_3411","Fasciculata cell"
"3412","C_3412","Fasciculata cell"
"3413","C_3413","Fasciculata cell"
"3414","C_3414","Fasciculata cell"
"3415","C_3415","Fasciculata cell"
"3416","C_3416","Fasciculata cell"
"3417","C_3417","Fasciculata cell"
"3418","C_3418","Fasciculata cell"
"3419","C_3419","Fasciculata cell"
"3420","C_3420","Fasciculata cell"
"3421","C_3421","Fasciculata cell"
"3422","C_3422","Fasciculata cell"
"3423","C_3423","Fasciculata cell"
"3424","C_3424","Fasciculata cell"
"3425","C_3425","Fasciculata cell"
"3426","C_3426","Fasciculata cell"
"3427","C_3427","Fasciculata cell"
"3428","C_3428","Fasciculata cell"
"3429","C_3429","Fasciculata cell"
"3430","C_3430","Fasciculata cell"
"3431","C_3431","Fasciculata cell"
"3432","C_3432","Fasciculata cell"
"3433","C_3433","Fasciculata cell"
"3434","C_3434","Fasciculata cell"
"3435","C_3435","Fasciculata cell"
"3436","C_3436","Fasciculata cell"
"3437","C_3437","Fasciculata cell"
"3438","C_3438","Fasciculata cell"
"3439","C_3439","Fasciculata cell"
"3440","C_3440","Fasciculata cell"
"3441","C_3441","Fasciculata cell"
"3442","C_3442","Fasciculata cell"
"3443","C_3443","Fasciculata cell"
"3444","C_3444","Fasciculata cell"
"3445","C_3445","Fasciculata cell"
"3446","C_3446","Fasciculata cell"
"3447","C_3447","Fasciculata cell"
"3448","C_3448","Fasciculata cell"
"3449","C_3449","Fasciculata cell"
"3450","C_3450","Fasciculata cell"
"3451","C_3451","Fasciculata cell"
"3452","C_3452","Fasciculata cell"
"3453","C_3453","Fasciculata cell"
"3454","C_3454","Fasciculata cell"
"3455","C_3455","Fasciculata cell"
"3456","C_3456","Fasciculata cell"
"3457","C_3457","Fasciculata cell"
"3458","C_3458","Fasciculata cell"
"3459","C_3459","Fasciculata cell"
"3460","C_3460","Fasciculata cell"
"3461","C_3461","Fasciculata cell"
"3462","C_3462","Fasciculata cell"
"3463","C_3463","Fasciculata cell"
"3464","C_3464","Fasciculata cell"
"3465","C_3465","Fasciculata cell"
"3466","C_3466","Fasciculata cell"
"3467","C_3467","Fasciculata cell"
"3468","C_3468","Fasciculata cell"
"3469","C_3469","Fasciculata cell"
"3470","C_3470","Fasciculata cell"
"3471","C_3471","Fasciculata cell"
"3472","C_3472","Fasciculata cell"
"3473","C_3473","Fasciculata cell"
"3474","C_3474","Fasciculata cell"
"3475","C_3475","Fasciculata cell"
"3476","C_3476","Fasciculata cell"
"3477","C_3477","Fasciculata cell"
"3478","C_3478","Fasciculata cell"
"3479","C_3479","Fasciculata cell"
"3480","C_3480","Fasciculata cell"
"3481","C_3481","Fasciculata cell"
"3482","C_3482","Fasciculata cell"
"3483","C_3483","Fasciculata cell"
"3484","C_3484","Fasciculata cell"
"3485","C_3485","Fasciculata cell"
"3486","C_3486","Fasciculata cell"
"3487","C_3487","Fasciculata cell"
"3488","C_3488","Fasciculata cell"
"3489","C_3489","Fasciculata cell"
"3490","C_3490","Fasciculata cell"
"3491","C_3491","Fasciculata cell"
"3492","C_3492","Fasciculata cell"
"3493","C_3493","Fasciculata cell"
"3494","C_3494","Fasciculata cell"
"3495","C_3495","Fasciculata cell"
"3496","C_3496","Fasciculata cell"
"3497","C_3497","Fasciculata cell"
"3498","C_3498","Fasciculata cell"
"3499","C_3499","Fasciculata cell"
"3500","C_3500","Fasciculata cell"
"3501","C_3501","Fasciculata cell"
"3502","C_3502","Fasciculata cell"
"3503","C_3503","Fasciculata cell"
"3504","C_3504","Fasciculata cell"
"3505","C_3505","Fasciculata cell"
"3506","C_3506","Fasciculata cell"
"3507","C_3507","Fasciculata cell"
"3508","C_3508","Fasciculata cell"
"3509","C_3509","Fasciculata cell"
"3510","C_3510","Fasciculata cell"
"3511","C_3511","Fasciculata cell"
"3512","C_3512","Fasciculata cell"
"3513","C_3513","Fasciculata cell"
"3514","C_3514","Fasciculata cell"
"3515","C_3515","Fasciculata cell"
"3516","C_3516","Fasciculata cell"
"3517","C_3517","Fasciculata cell"
"3518","C_3518","Fasciculata cell"
"3519","C_3519","Fasciculata cell"
"3520","C_3520","Fasciculata cell"
"3521","C_3521","Fasciculata cell"
"3522","C_3522","Fasciculata cell"
"3523","C_3523","Fasciculata cell"
"3524","C_3524","Fasciculata cell"
"3525","C_3525","Fasciculata cell"
"3526","C_3526","Fasciculata cell"
"3527","C_3527","Fasciculata cell"
"3528","C_3528","Fasciculata cell"
"3529","C_3529","Fasciculata cell"
"3530","C_3530","Fasciculata cell"
"3531","C_3531","Fasciculata cell"
"3532","C_3532","Fasciculata cell"
"3533","C_3533","Fasciculata cell"
"3534","C_3534","Fasciculata cell"
"3535","C_3535","Fasciculata cell"
"3536","C_3536","Fasciculata cell"
"3537","C_3537","Fasciculata cell"
"3538","C_3538","Fasciculata cell"
"3539","C_3539","Fasciculata cell"
"3540","C_3540","Fasciculata cell"
"3541","C_3541","Fasciculata cell"
"3542","C_3542","Fasciculata cell"
"3543","C_3543","Fasciculata cell"
"3544","C_3544","Fasciculata cell"
"3545","C_3545","Fasciculata cell"
"3546","C_3546","Fasciculata cell"
"3547","C_3547","Fasciculata cell"
"3548","C_3548","Fasciculata cell"
"3549","C_3549","Macrophage"
"3550","C_3550","Fasciculata cell"
"3551","C_3551","Fasciculata cell"
"3552","C_3552","Fasciculata cell"
"3553","C_3553","Fasciculata cell"
"3554","C_3554","Fasciculata cell"
"3555","C_3555","Fasciculata cell"
"3556","C_3556","Fasciculata cell"
"3557","C_3557","Fasciculata cell"
"3558","C_3558","Fasciculata cell"
"3559","C_3559","Fasciculata cell"
"3560","C_3560","Fasciculata cell"
"3561","C_3561","Fasciculata cell"
"3562","C_3562","Fasciculata cell"
"3563","C_3563","Fasciculata cell"
"3564","C_3564","Fasciculata cell"
"3565","C_3565","Fasciculata cell"
"3566","C_3566","Fasciculata cell"
"3567","C_3567","Fasciculata cell"
"3568","C_3568","Fasciculata cell"
"3569","C_3569","Fasciculata cell"
"3570","C_3570","Fasciculata cell"
"3571","C_3571","Fasciculata cell"
"3572","C_3572","Fasciculata cell"
"3573","C_3573","Fasciculata cell"
"3574","C_3574","Fasciculata cell"
"3575","C_3575","Fasciculata cell"
"3576","C_3576","Fasciculata cell"
"3577","C_3577","Fasciculata cell"
"3578","C_3578","Fasciculata cell"
"3579","C_3579","Fasciculata cell"
"3580","C_3580","Fasciculata cell"
"3581","C_3581","Fasciculata cell"
"3582","C_3582","Fasciculata cell"
"3583","C_3583","Fasciculata cell"
"3584","C_3584","Macrophage"
"3585","C_3585","Fasciculata cell"
"3586","C_3586","Fasciculata cell"
"3587","C_3587","Fasciculata cell"
"3588","C_3588","Fasciculata cell"
"3589","C_3589","Fasciculata cell"
"3590","C_3590","Fasciculata cell"
"3591","C_3591","Fasciculata cell"
"3592","C_3592","Fasciculata cell"
"3593","C_3593","Fasciculata cell"
"3594","C_3594","Fasciculata cell"
"3595","C_3595","Fasciculata cell"
"3596","C_3596","Fasciculata cell"
"3597","C_3597","Fasciculata cell"
"3598","C_3598","Fasciculata cell"
"3599","C_3599","Fasciculata cell"
"3600","C_3600","Fasciculata cell"
"3601","C_3601","Fasciculata cell"
"3602","C_3602","Fasciculata cell"
"3603","C_3603","Fasciculata cell"
"3604","C_3604","Fasciculata cell"
"3605","C_3605","Fasciculata cell"
"3606","C_3606","Fasciculata cell"
"3607","C_3607","Fasciculata cell"
"3608","C_3608","Fasciculata cell"
"3609","C_3609","Fasciculata cell"
"3610","C_3610","Fasciculata cell"
"3611","C_3611","Fasciculata cell"
"3612","C_3612","Fasciculata cell"
"3613","C_3613","Fasciculata cell"
"3614","C_3614","Fasciculata cell"
"3615","C_3615","Fasciculata cell"
"3616","C_3616","Fasciculata cell"
"3617","C_3617","Fasciculata cell"
"3618","C_3618","Fasciculata cell"
"3619","C_3619","Fasciculata cell"
"3620","C_3620","Fasciculata cell"
"3621","C_3621","Fasciculata cell"
"3622","C_3622","Fasciculata cell"
"3623","C_3623","Fasciculata cell"
"3624","C_3624","Fasciculata cell"
"3625","C_3625","Fasciculata cell"
"3626","C_3626","Fasciculata cell"
"3627","C_3627","Fasciculata cell"
"3628","C_3628","Fasciculata cell"
"3629","C_3629","Fasciculata cell"
"3630","C_3630","Fasciculata cell"
"3631","C_3631","Fasciculata cell"
"3632","C_3632","Fasciculata cell"
"3633","C_3633","Fasciculata cell"
"3634","C_3634","Fasciculata cell"
"3635","C_3635","Fasciculata cell"
"3636","C_3636","Fasciculata cell"
"3637","C_3637","Fasciculata cell"
"3638","C_3638","Fasciculata cell"
"3639","C_3639","Fasciculata cell"
"3640","C_3640","Fasciculata cell"
"3641","C_3641","Fasciculata cell"
"3642","C_3642","Fasciculata cell"
"3643","C_3643","Fasciculata cell"
"3644","C_3644","Fasciculata cell"
"3645","C_3645","Fasciculata cell"
"3646","C_3646","Fasciculata cell"
"3647","C_3647","Fasciculata cell"
"3648","C_3648","Fasciculata cell"
"3649","C_3649","Fasciculata cell"
"3650","C_3650","Fasciculata cell"
"3651","C_3651","Fasciculata cell"
"3652","C_3652","Fasciculata cell"
"3653","C_3653","Fasciculata cell"
"3654","C_3654","Fasciculata cell"
"3655","C_3655","Fasciculata cell"
"3656","C_3656","Fasciculata cell"
"3657","C_3657","Fasciculata cell"
"3658","C_3658","Fasciculata cell"
"3659","C_3659","Fasciculata cell"
"3660","C_3660","Fasciculata cell"
"3661","C_3661","Fasciculata cell"
"3662","C_3662","Fasciculata cell"
"3663","C_3663","Fasciculata cell"
"3664","C_3664","Fasciculata cell"
"3665","C_3665","Fasciculata cell"
"3666","C_3666","Fasciculata cell"
"3667","C_3667","Fasciculata cell"
"3668","C_3668","Fasciculata cell"
"3669","C_3669","Fasciculata cell"
"3670","C_3670","Fasciculata cell"
"3671","C_3671","Fasciculata cell"
"3672","C_3672","Fasciculata cell"
"3673","C_3673","Fasciculata cell"
"3674","C_3674","Fasciculata cell"
"3675","C_3675","Fasciculata cell"
"3676","C_3676","Fasciculata cell"
"3677","C_3677","Fasciculata cell"
"3678","C_3678","Fasciculata cell"
"3679","C_3679","Fasciculata cell"
"3680","C_3680","Fasciculata cell"
"3681","C_3681","Fasciculata cell"
"3682","C_3682","Fasciculata cell"
"3683","C_3683","Fasciculata cell"
"3684","C_3684","Fasciculata cell"
"3685","C_3685","Fasciculata cell"
"3686","C_3686","Fasciculata cell"
"3687","C_3687","Fasciculata cell"
"3688","C_3688","Fasciculata cell"
"3689","C_3689","Fasciculata cell"
"3690","C_3690","Fasciculata cell"
"3691","C_3691","Fasciculata cell"
"3692","C_3692","Fasciculata cell"
"3693","C_3693","Fasciculata cell"
"3694","C_3694","Fasciculata cell"
"3695","C_3695","Fasciculata cell"
"3696","C_3696","Fasciculata cell"
"3697","C_3697","Fasciculata cell"
"3698","C_3698","Fasciculata cell"
"3699","C_3699","Fasciculata cell"
"3700","C_3700","Fasciculata cell"
"3701","C_3701","Fasciculata cell"
"3702","C_3702","Fasciculata cell"
"3703","C_3703","Fasciculata cell"
"3704","C_3704","Fasciculata cell"
"3705","C_3705","Fasciculata cell"
"3706","C_3706","Fasciculata cell"
"3707","C_3707","Fasciculata cell"
"3708","C_3708","Fasciculata cell"
"3709","C_3709","Fasciculata cell"
"3710","C_3710","Fasciculata cell"
"3711","C_3711","Fasciculata cell"
"3712","C_3712","Fasciculata cell"
"3713","C_3713","Fasciculata cell"
"3714","C_3714","Fasciculata cell"
"3715","C_3715","Fasciculata cell"
"3716","C_3716","Fasciculata cell"
"3717","C_3717","Fasciculata cell"
"3718","C_3718","Fasciculata cell"
"3719","C_3719","Fasciculata cell"
"3720","C_3720","Fasciculata cell"
"3721","C_3721","Fasciculata cell"
"3722","C_3722","Fasciculata cell"
"3723","C_3723","Fasciculata cell"
"3724","C_3724","Fasciculata cell"
"3725","C_3725","Fasciculata cell"
"3726","C_3726","Fasciculata cell"
"3727","C_3727","Fasciculata cell"
"3728","C_3728","Fasciculata cell"
"3729","C_3729","Fasciculata cell"
"3730","C_3730","Fasciculata cell"
"3731","C_3731","Fasciculata cell"
"3732","C_3732","Fasciculata cell"
"3733","C_3733","Fasciculata cell"
"3734","C_3734","Fasciculata cell"
"3735","C_3735","Fasciculata cell"
"3736","C_3736","Fasciculata cell"
"3737","C_3737","Fasciculata cell"
"3738","C_3738","Fasciculata cell"
"3739","C_3739","Fasciculata cell"
"3740","C_3740","Fasciculata cell"
"3741","C_3741","Fasciculata cell"
"3742","C_3742","Fasciculata cell"
"3743","C_3743","Fasciculata cell"
"3744","C_3744","Fasciculata cell"
"3745","C_3745","Fasciculata cell"
"3746","C_3746","Fasciculata cell"
"3747","C_3747","Fasciculata cell"
"3748","C_3748","Fasciculata cell"
"3749","C_3749","Fasciculata cell"
"3750","C_3750","Fasciculata cell"
"3751","C_3751","Fasciculata cell"
"3752","C_3752","Fasciculata cell"
"3753","C_3753","Fasciculata cell"
"3754","C_3754","Fasciculata cell"
"3755","C_3755","Fasciculata cell"
"3756","C_3756","Fasciculata cell"
"3757","C_3757","Fasciculata cell"
"3758","C_3758","Fasciculata cell"
"3759","C_3759","Fasciculata cell"
"3760","C_3760","Fasciculata cell"
"3761","C_3761","Fasciculata cell"
"3762","C_3762","Fasciculata cell"
"3763","C_3763","Fasciculata cell"
"3764","C_3764","Fasciculata cell"
"3765","C_3765","Fasciculata cell"
"3766","C_3766","Fasciculata cell"
"3767","C_3767","Fasciculata cell"
"3768","C_3768","Fasciculata cell"
"3769","C_3769","Fasciculata cell"
"3770","C_3770","Fasciculata cell"
"3771","C_3771","Fasciculata cell"
"3772","C_3772","Fasciculata cell"
"3773","C_3773","Fasciculata cell"
"3774","C_3774","Fasciculata cell"
"3775","C_3775","Fasciculata cell"
"3776","C_3776","Fasciculata cell"
"3777","C_3777","Fasciculata cell"
"3778","C_3778","Fasciculata cell"
"3779","C_3779","Fasciculata cell"
"3780","C_3780","Fasciculata cell"
"3781","C_3781","Fasciculata cell"
"3782","C_3782","Fasciculata cell"
"3783","C_3783","Fasciculata cell"
"3784","C_3784","Fasciculata cell"
"3785","C_3785","Fasciculata cell"
"3786","C_3786","Fasciculata cell"
"3787","C_3787","Fasciculata cell"
"3788","C_3788","Fasciculata cell"
"3789","C_3789","Fasciculata cell"
"3790","C_3790","Fasciculata cell"
"3791","C_3791","Fasciculata cell"
"3792","C_3792","Fasciculata cell"
"3793","C_3793","Macrophage"
"3794","C_3794","Fasciculata cell"
"3795","C_3795","Fasciculata cell"
"3796","C_3796","Fasciculata cell"
"3797","C_3797","Fasciculata cell"
